id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built
3832061060,20140807T000000,311000,4,2.5,2690,6124,2,3,7,2007
6918730130,20140721T000000,360000,3,1.75,1330,7482,1,4,7,1975
7952800010,20140519T000000,475000,4,2.5,3060,10043,1,4,8,1968
3834500417,20140809T000000,469950,3,3.25,1760,1778,3,3,8,2008
5071700020,20140703T000000,240000,3,1.75,1570,8750,1,3,7,1960
3826000470,20140929T000000,232000,2,1,960,8100,1,3,6,1936
921059132,20140813T000000,350000,3,2,1680,81893,1,3,7,1991
1926059027,20150109T000000,803000,2,1,1440,33747,1.5,3,7,1928
1328320440,20141210T000000,355000,3,2.25,1960,7000,1,3,8,1980
1972202005,20140521T000000,475000,4,2,1790,2250,1,4,7,1909
2592201350,20150324T000000,823000,3,2.5,2560,9825,2,4,9,1988
6430500293,20141112T000000,395000,2,1.5,1010,3060,1,4,7,1918
6450300840,20150427T000000,499000,4,3.75,2560,5250,2,3,7,1963
1189000225,20150402T000000,420000,2,1.75,1200,3136,1,3,7,1904
7804700020,20140812T000000,961500,3,2.5,3910,14000,2,3,10,1999
9542300430,20150331T000000,833000,4,1.75,2260,12238,1,3,9,1967
1775930440,20140623T000000,479000,3,2.25,2110,11319,2,4,8,1978
1725059182,20140701T000000,1.15E+06,4,2.5,3340,10422,2,3,10,1996
3992700130,20140708T000000,267000,3,1,1400,8100,1.5,3,6,1944
824069193,20140911T000000,555000,4,1.75,1760,94525,1.5,3,7,1988
3904910480,20140731T000000,490000,3,2.5,2010,9725,2,4,8,1987
2877102651,20140529T000000,619000,4,2,2300,3400,1.5,5,8,1915
9289100170,20141031T000000,569950,5,2.75,2510,28185,1,4,7,1963
3797000680,20141125T000000,549000,3,2,1340,3000,2,5,7,1905
3378900020,20141023T000000,422500,3,1.75,1560,7245,1.5,3,7,1962
4180300050,20140801T000000,400000,4,3.5,3350,9681,1,3,7,1980
7852010670,20140709T000000,692500,4,2.75,3710,7984,2,3,9,1999
8562890280,20140626T000000,310000,4,2.5,2430,5499,2,3,8,2002
3991400080,20141216T000000,499900,3,1.75,2430,8820,1,3,8,1977
8651510020,20140827T000000,492000,3,2.25,2100,7335,2,3,8,1983
3924500130,20150506T000000,460000,2,2.5,1880,40575,1,3,9,1987
2533300130,20140716T000000,800000,3,2.5,1630,2640,2,5,8,1919
510002995,20150407T000000,832600,4,1,1640,4200,1.5,3,7,1925
3825500080,20150318T000000,470000,4,2.75,2310,7350,1,3,8,1989
8682231190,20141021T000000,542000,2,2,1930,4500,1,3,8,2003
9412400185,20140619T000000,1.31E+06,4,4.5,4750,13912,2,3,10,2005
7893804790,20141010T000000,308130,4,2.5,2300,7500,1,2,7,1959
3630070010,20150311T000000,310000,2,1,1050,2699,1,3,7,2005
723049132,20141022T000000,235000,2,1,1500,8015,1,3,6,1947
1432600415,20140919T000000,215000,3,1,1150,7560,1,4,6,1958
3306200010,20140605T000000,210000,4,1.5,1920,10403,1,3,7,1959
425069102,20141126T000000,730000,4,2.75,3660,150282,2,3,10,1990
1683600130,20141210T000000,245000,3,1.75,1720,9342,1,4,7,1981
3741600020,20140915T000000,540000,3,2.25,2100,20018,1,3,8,1948
5412101150,20150203T000000,299000,4,2.5,2400,6078,2,3,8,2001
509000020,20141118T000000,510000,3,2.5,2540,40106,2,3,10,1991
1311500020,20140703T000000,198000,4,1.75,2080,7200,1,4,7,1966
662350050,20140523T000000,950000,5,3.25,3400,7452,2,3,10,1999
3327020290,20150220T000000,300000,4,1.75,2200,7600,2,3,8,1978
1086100130,20140904T000000,528000,5,1.75,2140,8580,1,3,7,1962
2111011060,20140618T000000,507000,5,3.25,3850,16249,2,3,9,2002
7852090280,20150219T000000,770000,4,3.25,4270,6384,2,3,9,2001
2873000780,20150220T000000,255000,3,1.75,1340,7210,1,4,7,1975
3530470190,20150505T000000,220000,1,1.5,1100,3451,1.5,4,8,1978
5014600440,20150223T000000,690700,5,2.75,2870,5349,2,3,9,2005
5049800005,20140627T000000,447000,2,1,1320,8380,1,3,7,1953
7443001470,20140520T000000,755000,6,2,2150,4505,1,3,7,1952
2771604640,20150313T000000,700000,4,1.5,2470,6000,1.5,3,7,1940
7140200280,20140715T000000,250000,4,2.75,1910,7700,1,4,7,1980
3793500780,20140510T000000,320000,3,2.5,2130,6969,2,3,7,2003
5525400420,20140514T000000,565000,4,2.5,2240,14667,2,4,9,1989
7986400305,20150424T000000,754300,5,2.75,1800,4500,2,4,7,1939
3619600143,20140505T000000,650000,3,1.5,2160,9000,1,4,8,1949
7787890050,20150218T000000,529888,4,2.5,3140,8455,2,3,8,2003
2780700050,20141106T000000,432000,3,2.5,1920,9812,2,3,8,2000
5595900280,20150318T000000,235000,3,1,1050,7670,1.5,5,7,1955
7203220130,20150127T000000,994900,4,3.5,3695,6556,2,3,9,2014
9406540130,20150403T000000,489000,4,2.5,3910,8442,2,3,9,2000
9526600250,20150420T000000,800000,4,2.75,3010,7427,2,3,8,2010
9542900190,20140516T000000,370000,4,1.5,1370,9957,1,3,7,1972
3840700653,20141212T000000,436000,4,2.75,2080,9600,1,3,8,1979
6084200080,20140528T000000,395000,3,2.5,2250,3757,2,3,7,2006
3705900130,20140523T000000,377691,5,1.75,2120,8399,1,4,7,1942
3333002385,20150417T000000,370000,5,3,2220,5185,2,3,7,2003
3904910050,20141023T000000,515000,3,2.5,1440,4394,1,5,8,1987
5556900080,20140926T000000,169000,3,1,910,7686,1,3,7,1969
4443800415,20150321T000000,475000,3,1,1270,4268,1,3,7,1921
3791400250,20150425T000000,420000,3,2.5,2480,6180,2,3,9,1999
9551201585,20140701T000000,1.30E+06,6,2.75,2630,9420,2,5,9,1900
7856620050,20150225T000000,822000,3,2,2410,13300,2,3,9,1985
9320200050,20141216T000000,1.50E+06,4,2.75,2930,25697,1,4,9,1964
1954420380,20150330T000000,485000,3,2.25,1570,6810,1,3,8,1988
740500010,20140807T000000,270000,4,1,1900,8505,1,3,7,1956
6673050020,20150401T000000,300000,6,2.5,2590,11250,1,4,8,1978
1853081060,20150416T000000,878000,4,2.5,3810,7728,2,3,9,2007
6308000020,20150403T000000,590000,3,2.5,2290,4203,2,3,9,2001
1720800305,20141119T000000,611900,1,2.25,1220,2100,2,4,8,1946
1682000280,20150319T000000,240000,3,1.75,1100,7373,1,4,7,1968
3814800280,20150417T000000,395000,4,2.5,2810,10951,2,3,8,2003
3352402195,20140716T000000,169000,3,1,890,7110,1,3,6,1957
9320600170,20150324T000000,200500,3,2,1280,14972,1,3,7,1963
5205000250,20150410T000000,308000,3,2.5,2320,7140,2,3,8,1990
9264920250,20140710T000000,290256,3,2.25,1720,7885,2,3,8,1983
2473101190,20150427T000000,279950,3,1.75,1530,8800,1,4,7,1967
5437820020,20140807T000000,195000,3,1.75,1580,7875,1,3,7,1979
4067600275,20140826T000000,630000,3,1,1360,13000,1,5,6,1945
6447300345,20150406T000000,1.16E+06,4,3,2680,15438,2,3,8,1902
3905100280,20140701T000000,478000,3,2.25,1640,3896,2,3,8,1994
9285800275,20140814T000000,835000,3,2.25,2520,6690,2,5,8,1944
1891100130,20150417T000000,639000,3,2.25,1400,2421,2,3,9,2005
1592000250,20141013T000000,623000,4,2.75,2300,12633,2,3,9,1984
2328800130,20141217T000000,220000,3,1.75,1900,7680,1,3,7,1959
6067910130,20150325T000000,526000,3,2.25,2000,18099,1,4,8,1978
3333002790,20150123T000000,243500,2,1,900,5016,1,3,6,1948
9478400080,20140512T000000,750000,4,2.5,2980,4930,2,3,9,2000
3450300020,20150318T000000,329000,4,2,1850,9126,1,5,7,1963
2663000050,20140926T000000,525000,4,1,1570,4000,1.5,3,7,1920
3145600250,20150317T000000,190000,2,1,670,3101,1,4,6,1948
6206100130,20140626T000000,772650,4,2.5,2660,10800,1,3,7,1955
8944320420,20140710T000000,355000,3,2.5,2110,4038,2,4,8,1989
224069145,20150401T000000,650000,3,1.75,1970,54450,1,3,8,1980
3363900280,20150311T000000,678500,3,2.75,1210,3600,1.5,5,7,1910
7504110050,20140626T000000,669950,4,2.5,2670,11877,2,3,9,1996
624100950,20150311T000000,850000,3,2.25,3000,18450,1,3,10,1983
9416400020,20140827T000000,572000,3,2.75,2200,3885,2,3,8,2002
3578400950,20140801T000000,492450,3,1.75,1540,13002,1,2,8,1984
4100000050,20141030T000000,813000,3,1.75,2080,11866,1,3,8,1960
3475000080,20140828T000000,710000,3,2,1780,9732,1,3,8,1967
7871500345,20141202T000000,792500,3,1.5,1960,2400,2,3,8,1911
8857600680,20150313T000000,285900,5,1.5,1690,7725,1.5,4,7,1961
2817100430,20150511T000000,389000,3,2,2080,12972,1,4,7,1981
7649400170,20141205T000000,675000,3,2.25,2070,2833,2,3,8,1966
4048400185,20141022T000000,352000,2,0.75,760,33801,1,4,4,1931
3303960250,20150507T000000,1.05E+06,4,3.25,4020,11588,2,3,11,2000
2785000480,20150108T000000,768500,4,1.75,3620,10400,1,4,8,1965
2926049400,20141226T000000,500000,4,2,2330,7778,1,3,7,1961
5452302195,20141230T000000,685000,3,2.5,1460,8800,1,4,7,1956
3528900980,20140523T000000,648475,4,2.75,2250,5700,1,3,8,1951
3886901795,20150422T000000,655000,6,5,2850,6600,2,3,7,1994
1868900675,20140912T000000,895000,4,2.75,2640,4000,2,5,8,1925
4031000290,20150408T000000,195000,3,1,1310,9554,1,3,7,1962
9264960480,20141208T000000,368000,4,2.5,2720,7350,2,3,9,1989
3303980680,20150228T000000,997000,4,3.5,3430,13609,2,3,11,2001
1775930010,20141222T000000,335000,3,2.75,1990,19991,1,3,7,1977
3329520170,20140521T000000,250000,3,2,1170,7258,1,3,7,1984
9321010130,20150312T000000,278500,3,1.75,1390,8980,1,4,8,1985
7696600020,20150128T000000,260000,4,1.5,1540,7300,2,3,7,1973
2690600005,20141001T000000,162500,2,1,760,6141,1,2,6,1920
923049323,20140714T000000,239000,4,1,1280,8316,1,3,6,1950
6705870080,20141121T000000,600000,4,2.5,2990,5122,2,3,8,2004
3797710010,20150428T000000,350000,4,2.25,1770,7778,2,3,7,1998
98030630,20141215T000000,852500,5,3.75,3830,8131,2,3,10,2005
8106300840,20140721T000000,485000,3,2.5,2870,5490,2,3,9,2008
1074100020,20141007T000000,299000,3,1,1520,8320,1,3,6,1953
418000010,20150422T000000,227450,2,1,660,6509,1,4,5,1952
1782000130,20140523T000000,383000,3,1,1800,5612,1,4,7,1942
2124079093,20150112T000000,835000,2,3.25,3570,392475,1,3,9,1998
9828702890,20150211T000000,760000,5,1.5,3050,2992,1.5,4,8,1931
3797001815,20150217T000000,532500,2,1,820,3000,1,4,7,1924
6979900080,20141125T000000,635000,3,2.5,3610,26359,1,3,8,1998
7319900345,20140825T000000,438500,3,2,1490,3072,1,5,7,1912
4346300010,20140618T000000,545500,3,2.5,1560,9361,1.5,4,7,1936
2432000130,20150414T000000,675000,3,1.75,1660,9549,1,3,7,1956
9165100130,20140618T000000,450000,3,1.75,1180,4080,1,4,6,1928
844000425,20141223T000000,199999,3,1,960,10815,1,5,5,1900
6076500364,20140910T000000,375000,3,1.5,1630,16170,1,3,7,1988
9238430430,20150430T000000,600000,4,2.25,2260,43847,2,3,8,1982
2854800095,20140708T000000,292600,3,1.5,1520,7123,1,4,7,1959
31200020,20150319T000000,1.04E+06,5,2.75,3050,8904,1,4,8,1956
5364200381,20141010T000000,610000,3,1,1000,4959,1,3,8,1945
1515910290,20140825T000000,397450,4,2.5,2650,9451,2,4,8,1993
3459000020,20150414T000000,382000,3,2.25,1750,15528,1,3,8,1963
3303000130,20150116T000000,370000,3,2.25,1770,7667,1,3,8,1966
3303000130,20150428T000000,520000,3,2.25,1770,7667,1,3,8,1966
3235100080,20140701T000000,260000,2,1,770,7906,1,4,6,1948
7284900460,20141120T000000,890000,4,2.5,3370,7200,2,3,8,2014
6332940020,20140826T000000,344000,5,2,2130,8412,1,3,7,1946
8802400415,20140625T000000,205000,3,1,1050,8498,1,3,7,1958
4131500190,20150507T000000,379000,5,2.5,2803,8550,1,3,8,1963
7524400250,20140822T000000,424240,3,2,2080,12094,2,4,8,1982
7524400250,20141124T000000,589950,3,2,2080,12094,2,4,8,1982
4441300440,20140512T000000,582000,4,1.75,2120,4650,1,3,7,1951
1898200080,20150312T000000,349000,3,2.5,2550,7709,2,3,9,1989
1245003375,20150408T000000,658000,3,1,1290,12005,1,4,7,1966
3574300250,20141029T000000,294000,5,2.75,1790,5000,1.5,4,7,1915
5071400104,20140626T000000,690000,5,3.5,2720,7598,2,3,8,1993
9287801150,20150423T000000,600000,3,1,1040,5000,1.5,3,7,1912
8651431100,20150116T000000,199990,3,1,840,5200,1,3,6,1969
236500010,20141209T000000,220000,3,1.75,1650,8850,1,3,7,1959
1441800250,20150126T000000,440000,4,2.25,2080,15750,1,3,8,1976
8929000050,20140904T000000,439990,4,2.5,1540,1994,2,3,8,2014
98030660,20150311T000000,815000,4,2.5,3880,7208,2,3,10,2006
3905100380,20150421T000000,535000,4,2.25,1860,3766,2,3,8,1995
1140000050,20141126T000000,215000,3,1.75,1280,10016,1,4,7,1975
5561000010,20150223T000000,605000,3,2.5,3200,35012,1.5,3,8,1965
8856920250,20140530T000000,349900,3,2.5,2200,7278,2,3,8,1990
5100402668,20150218T000000,495000,3,1,1570,5510,1,4,7,1940
2426049180,20141014T000000,515100,3,2.5,2074,4900,2,3,8,1997
205000010,20140624T000000,620000,4,2.5,2450,55387,2,3,9,1994
7504060020,20150122T000000,657500,4,2.25,2520,10370,2,3,9,1980
4204400098,20150119T000000,250000,5,1.75,2190,8250,1,3,7,1963
4204400098,20150421T000000,385000,5,1.75,2190,8250,1,3,7,1963
2131200766,20140522T000000,307000,3,1.5,2320,7500,1,3,7,1976
7760400480,20150513T000000,288000,3,2.5,1370,9253,1,3,7,1994
1863900225,20141028T000000,226450,3,1.75,1730,7200,1.5,4,6,1944
1787600224,20150310T000000,390000,3,2.5,1640,6991,1,3,7,1967
323089134,20140930T000000,350000,3,1,1300,10236,1,4,6,1971
7663700759,20141201T000000,368000,3,1.5,1560,7884,1,3,7,1969
3856904970,20140818T000000,469000,2,1,1120,4284,1,3,6,1921
1126059007,20150323T000000,865000,3,2.25,2670,150270,2,3,9,1985
2473002850,20150113T000000,515000,5,2.5,3810,15916,1.5,5,8,1967
1112700130,20150123T000000,410000,3,1.75,1440,8560,1,4,7,1979
121059007,20140808T000000,210000,4,1,1200,43560,1,3,5,1968
2896600020,20150325T000000,460000,3,1.75,1520,7700,1,3,7,1969
9264900660,20140919T000000,241500,4,2.5,2500,9654,1,3,8,1979
7754900280,20140623T000000,322200,4,2.25,2010,19000,2,4,8,1975
9282801950,20140818T000000,279000,4,1,1210,6000,1.5,3,7,1943
3123039063,20140908T000000,303000,2,1,1100,27007,1,4,6,1943
2770606915,20141020T000000,420000,3,1.5,1050,6615,1,4,6,1950
5379804690,20140813T000000,249000,3,1.75,2120,18335,1,3,7,1961
6855700080,20140714T000000,294950,3,1,1240,8840,1,3,6,1952
3856900507,20140512T000000,1.32E+06,4,3.5,3460,3997,2,3,10,2004
3501600185,20140915T000000,335000,3,1.75,1270,4800,1,3,7,1953
1068000235,20140605T000000,1.16E+06,4,2.25,2980,8051,1.5,4,10,1935
7519000585,20150311T000000,520000,2,1,1250,3708,1.5,3,7,1926
1562200380,20140916T000000,560000,4,1.75,1740,8800,1,4,8,1965
7523700305,20141012T000000,243400,4,1.5,1730,7464,2,4,7,1959
8807810050,20140529T000000,405000,3,2,1240,14404,1,3,7,1988
3699100130,20141002T000000,495000,2,1,1670,14695,1.5,5,7,1930
2215901650,20150402T000000,350000,4,2.5,2140,7095,2,3,8,1992
1099900020,20141211T000000,368500,5,2.75,2530,7601,1,3,7,1992
5128000010,20150105T000000,99000,2,1,960,8236,1,2,6,1948
3303980660,20140603T000000,1.07E+06,4,3.75,4130,12320,2,3,11,2001
1155640050,20140826T000000,430000,4,1.75,1710,7724,1,3,8,1983
8087800020,20140515T000000,412500,3,1.5,1490,8475,1,4,7,1963
3293200190,20141213T000000,1.12E+06,4,3.25,4750,62365,2,3,11,1988
1862000010,20140828T000000,915000,4,2.5,3400,35062,2,4,11,1988
5711200170,20140523T000000,535000,3,2.5,2210,7620,2,3,8,1994
8690800130,20141104T000000,390000,3,1.5,1650,8676,1,4,8,1979
2768100545,20140908T000000,499000,3,1.5,1260,3135,1,4,7,1944
2596400050,20140730T000000,375000,3,1,1960,7955,1,4,7,1963
2641400290,20141028T000000,349000,4,2.5,1800,7620,2,3,8,1995
3210600010,20141031T000000,635000,3,2.25,1940,7482,1,4,7,1964
8691370290,20141215T000000,682000,4,2.75,2820,8009,2,3,9,2001
1790000080,20150203T000000,321027,4,2.25,2820,16770,1,4,8,1966
7116000425,20141125T000000,150000,2,1,720,4120,1,5,5,1915
8143100500,20141213T000000,410000,3,1.75,1640,17583,1,3,7,1969
3735900545,20140523T000000,449950,3,2,1560,4080,2,3,7,1923
1443500305,20141013T000000,194990,6,2.5,1560,7144,1,3,6,1913
3649100103,20150102T000000,475000,4,1.75,1910,8775,1,3,7,1956
6746700605,20150128T000000,530000,5,1.75,1570,3000,2,4,7,1908
7999950020,20140722T000000,319950,4,2.5,2038,7643,2,3,8,2011
9211500010,20150327T000000,210000,3,2.25,1720,9435,1,4,7,1978
1324300290,20141226T000000,485000,3,2.75,1670,3330,1.5,4,7,1925
8691310380,20150128T000000,774000,4,2.75,2830,10240,2,4,9,1998
4037400430,20141015T000000,478000,4,2,1690,8208,1,4,7,1958
254000545,20141023T000000,385000,4,2.5,1620,5280,2,4,7,1924
7214780020,20150417T000000,595000,4,2.5,2360,43017,2,3,9,1989
114100314,20150318T000000,285000,3,1.5,1480,7117,1,3,7,1960
3629930170,20140514T000000,723000,4,2.5,2700,4004,2,3,9,2004
2946002140,20140812T000000,279000,3,1.5,1780,16000,1,2,7,1960
1432400525,20150306T000000,195000,3,1.5,1430,7560,1,5,6,1958
7011201470,20141015T000000,625000,2,1,2160,2192,1,5,8,1925
7697800170,20150428T000000,270000,3,1.75,1800,9314,2,3,8,1979
8682291630,20141007T000000,559000,2,2,1930,5520,1,3,8,2006
1775800420,20150202T000000,474000,4,2.25,1960,14834,1,4,8,1976
2215901310,20141114T000000,303500,4,2.5,1920,7345,2,3,8,1992
1440500020,20141226T000000,350000,3,1.75,1470,8645,1,3,6,1949
6632900574,20140806T000000,367500,5,3,2980,10064,1,3,7,1940
6632900574,20150225T000000,595000,5,3,2980,10064,1,3,7,1940
7933510080,20141006T000000,589000,3,2,2360,118483,1,3,8,1981
1926069063,20150306T000000,585000,3,1.75,1790,87213,1,4,7,1974
973600020,20141002T000000,482975,3,2.25,2130,8801,1,3,8,1976
9558010190,20141119T000000,365500,4,2.5,2030,4499,2,3,8,2003
267010020,20140711T000000,570000,4,2,1790,7800,1,5,8,1972
8097000170,20150202T000000,335000,3,2.5,2260,8040,2,3,8,1990
9136100420,20150408T000000,767500,4,2,2350,4815,1.5,4,7,1914
8929000280,20140519T000000,386591,3,2.5,1690,1613,2,3,8,2014
7883603190,20140722T000000,279000,3,1,1320,5750,1.5,3,7,1913
203600470,20150409T000000,620000,4,2.5,2690,32780,2,3,9,1998
8643200020,20140506T000000,407000,4,2.25,2810,23400,1,3,7,1958
322069153,20140827T000000,364250,3,2.5,2280,213879,2,3,8,1994
2473450430,20140527T000000,399000,4,2.5,2870,9292,2,3,8,1979
7574910780,20140514T000000,766950,3,2.5,3030,30007,1.5,4,10,1992
3629980780,20140918T000000,710000,4,2.75,2940,4232,2,3,9,2004
3332000091,20150224T000000,320000,3,1,1190,4120,1,3,6,1929
3395041236,20141023T000000,300000,3,2.5,1800,3253,2,3,7,2001
2310030500,20140710T000000,263000,3,1.75,1580,9187,1,3,8,1993
8665050080,20141010T000000,445000,3,2.5,1730,4408,2,3,8,1996
4037000840,20150406T000000,554000,3,2,1910,9001,1,4,7,1957
2856101845,20140724T000000,335000,2,1.75,1000,5100,1,3,6,1906
8078550250,20141229T000000,307000,4,2.75,2520,6964,1,4,7,1987
1837000010,20150302T000000,404000,3,1,1420,8160,1,3,7,1947
8691390280,20140731T000000,775000,4,3.5,3080,5250,2,3,9,2003
2372800050,20140521T000000,220000,3,1,1060,9126,1,5,7,1956
6600250050,20140903T000000,518000,4,2.5,2160,9750,2,3,8,1983
7215900020,20141209T000000,1.60E+06,4,3.5,4060,9486,2,3,10,2005
6450304600,20141023T000000,315000,1,2.25,1940,2550,2,4,7,1979
2541100050,20140731T000000,572650,4,2.5,2250,11349,2,3,8,1991
1853200080,20140619T000000,350000,2,1,1620,9205,1,5,6,1921
3058600050,20140919T000000,285000,2,1,920,5850,1,4,6,1900
3148750050,20150325T000000,231000,3,2.5,1370,7247,2,3,7,1995
8651400680,20140813T000000,179000,3,1,920,5200,1,4,6,1969
4359100050,20150330T000000,244000,3,1.5,1360,9625,1,3,7,1963
5379806185,20150306T000000,185850,3,1.5,1630,11662,1,3,7,1943
1737300130,20141222T000000,610000,6,2.5,3610,12033,2,3,8,1970
2781200010,20141010T000000,419000,4,2.5,3010,9155,2,3,9,2005
269000221,20140826T000000,779000,3,1.75,2320,6400,1,4,8,1957
6421100502,20140915T000000,695000,5,3,3290,14134,1,3,7,2004
4136900190,20150320T000000,319900,3,2.5,2040,7580,2,3,8,1998
8731980680,20150112T000000,329000,3,2.75,1920,7700,1,4,8,1978
2095800250,20140827T000000,475226,3,2.5,2120,4512,2,3,8,1988
3629920630,20150325T000000,638000,3,2.5,2170,5000,2,3,9,2003
6817800840,20150325T000000,440000,2,1.5,1330,15873,1,3,7,1984
7520000440,20150209T000000,214000,3,2,1580,5080,1,4,6,1942
587550470,20150429T000000,600000,3,2.75,3580,14217,2,4,10,1989
6851700381,20150414T000000,935000,4,2,2580,4500,2,4,9,1905
4077800029,20141027T000000,630000,4,1.75,1930,10210,1.5,3,8,1941
7202350480,20140930T000000,575000,3,2.5,2120,4780,2,3,7,2004
1021079099,20141106T000000,345000,3,2.5,1990,20466,1.5,4,8,1987
6075000050,20140716T000000,323000,4,1.75,1310,9690,1,4,7,1967
5467910020,20140516T000000,425000,3,2.5,2670,13218,1,4,10,1988
322069109,20150505T000000,411000,2,2.25,1910,108900,1,4,7,1972
8658300480,20140721T000000,299800,4,1.5,1530,9000,1,4,6,1976
9187200285,20140505T000000,823000,6,1.75,2920,5000,2.5,4,9,1908
3670500605,20140908T000000,200000,3,1,1010,8108,1,3,7,1955
2141330050,20140520T000000,760000,4,1.75,2450,13300,1,4,9,1987
3820350020,20150428T000000,359950,4,2.5,1820,3899,2,3,7,1999
3291800780,20150203T000000,375000,4,2.5,2090,8325,1,4,7,1983
2423069120,20140508T000000,295000,2,1.75,2200,89298,1,3,7,1973
6918100170,20150319T000000,250000,4,3,2250,7882,2,3,8,1986
7169200221,20141023T000000,497000,3,2.25,1450,1387,3,3,8,2000
3579000440,20140813T000000,520000,4,2.5,2280,8798,2,4,8,1987
8860500130,20140717T000000,365000,4,3.5,2720,6781,2,3,8,1999
1441800010,20141208T000000,459900,3,2.25,2250,8000,1,3,8,1976
7129300595,20150506T000000,158000,3,2,1090,6090,1,3,7,1940
4322300010,20140606T000000,294700,3,2,1970,9600,1,4,7,1967
7229800066,20140819T000000,439950,4,2.25,2780,15075,2,3,7,1985
3625059071,20150108T000000,899000,4,2.25,2290,40946,1,4,8,1960
9517200480,20140702T000000,535000,3,1.75,2330,12141,1,3,7,1983
240000269,20150124T000000,530000,4,4.5,4060,10800,2,3,10,2007
9835800840,20150204T000000,215000,4,2,1470,7000,1,4,8,1967
